Id,First Name,Last Name,Password,Email,Date of Birth,Has HIV,Diagnosis Date,On ART Drugs,ART Start Date,Country of Residence,Role
e7e232c0-a559-435c-a3eb-80144da2d7a8,Grace,Thomas,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,gracethomas433@testmail.com,09-05-1989,false,,false,,COD,PATIENT
6a27bad0-d86f-44b0-94bf-a45f492c016d,Test,Patient,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,testpatient829@example.com,19-09-1977,false,,false,,NAM,PATIENT
f6345eca-863d-4fde-b767-452441500459,Test,Brown,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,testbrown429@example.com,28-05-1964,true,,false,21-06-1976,MUS,PATIENT
88928d74-2ecf-4ea9-a2fd-3058ef6cad83,John,Davis,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,johndavis675@testmail.com,03-06-1968,true,,false,13-06-1999,NAM,PATIENT
1003cb00-a66f-408f-945b-5598eba84404,Eva,Johnson,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,evajohnson767@mail.com,13-06-1983,true,23-03-2018,true,31-10-1990,NER,PATIENT
8087b8d2-0d96-4d36-ac7f-7cc3dfc14f5b,John,Taylor,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,johntaylor452@example.com,10-09-1991,false,,false,,SYC,PATIENT
758f05ac-917c-44ac-beda-80a0a0f009af,David,Johnson,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,davidjohnson965@example.com,28-08-2004,false,,false,,SDN,PATIENT
a0eb918d-de1f-42f3-9e81-0bb191594513,Good,MyTest,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,mypatient@testmail.com,22-04-1995,true,,false,12-05-2018,ETH,PATIENT
914d19ce-0014-4257-8820-a87408cfe3d7,Free,Man,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,patient2@testmail.com,12-12-2004,true,14-02-2009,false,14-05-2012,RWA,PATIENT
7b4d4048-8f3b-48d8-9c3b-cc029d081233,Bruno,Goodman,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,patient1@testmail.com,14-02-1995,true,14-02-2011,true,12-04-2010,RWA,PATIENT
085e5e06-d9a8-4cb5-91bb-7254e4ca3e95,,,,patient3@testmail.com,,false,,false,,,"patient"
ebb90878-dd78-4a70-9012-11ea72c8d697,Bob,The Builder,f07245df80ee034f9519eed5d761e5979380e417366cf1119c10328c6dfe9016,patient5@testmail.com,12-12-2004,true,12-12-2006,true,12-12-2005,RWA,PATIENT
